1 -3 1 0 0 16
-1 -2 1 0 1 16
-1 -3 1 0 0 16
0 -2 0 0 0 16
-2 -3 1 0 1 16
0 -1 0 0 0 16
-1 -2 0 0 0 16
-1 -3 -1 0 1 16
0 -1 0 0 0 16
0 0 -1 0 0 16
0 -1 -1 0 1 16
1 0 -1 0 0 16
1 0 -2 0 0 15
2 1 -1 0 1 16
1 0 -2 0 0 16
2 2 -2 0 0 16
2 1 -1 0 0 16
1 2 -2 0 1 16
2 1 -1 0 0 16
2 3 -2 0 0 16
1 3 -1 0 1 16
2 2 -1 0 0 16
0 3 0 0 0 16
0 3 -1 0 0 16
1 3 0 0 1 16
-1 3 0 0 0 16
-1 3 0 0 0 17
-1 3 1 -1 0 16
-2 3 1 0 1 16
-2 3 1 0 0 16
-3 3 1 0 0 16
-2 3 1 0 0 16
-3 2 2 0 1 16
-3 2 2 0 0 16
-3 2 1 0 0 17
-3 1 2 0 1 15
-3 1 2 0 0 16
-2 1 1 -1 0 17
-2 0 2 0 0 16
-2 -1 1 0 1 15
-1 0 1 0 0 17
-2 -1 1 0 0 15
0 -2 1 0 0 16
-1 -1 1 0 1 16
0 -1 0 0 0 16
1 -3 1 0 0 16
0 -2 0 -1 1 16
1 -1 0 0 0 16
1 -3 0 0 0 16
1 -2 0 0 0 16
2 -3 0 0 0 16
0 -1 -1 0 1 16
2 -3 0 0 0 16
1 -2 -1 0 0 16
0 -2 0 0 0 16
2 -2 -1 0 1 16
0 -3 -1 0 0 16
1 -1 0 0 0 16
0 -2 -1 0 0 16
0 -2 -1 0 1 16
1 -1 -1 0 0 16
-1 -1 -1 0 0 16
0 -2 -1 0 0 16
1 -2 -1 0 1 16
-1 -1 -1 0 0 17
1 0 -1 0 0 16
0 -2 -1 -1 0 16
0 0 0 0 1 16
1 0 -1 0 0 16
0 -1 -1 0 0 16
1 0 -1 0 1 16
0 1 -1 0 0 16
1 1 -1 0 0 16
1 1 0 0 1 16
0 1 -1 0 0 16
1 2 -1 0 0 16
0 1 0 0 0 16
0 1 0 0 1 16
1 2 0 0 0 16
0 2 0 0 0 16
-1 1 0 0 1 16
0 2 1 0 0 16
-1 2 0 0 0 16
0 1 1 0 0 16
-1 2 1 0 1 16
-1 1 1 0 0 16
0 1 1 0 0 16
-2 1 1 0 0 16
-1 1 2 -1 1 16
-1 1 1 0 0 16
-1 1 2 0 0 16
-1 0 1 0 0 16
-1 1 2 0 1 16
-1 1 1 0 0 16
-1 0 1 0 0 16
-1 1 2 0 1 16
0 1 1 0 0 16
0 1 1 0 0 16
-1 1 0 0 0 16
1 1 1 0 1 16
0 1 0 -1 0 17
0 0 1 0 0 15
1 0 0 0 0 17
-1 2 0 0 1 16
1 0 0 0 0 16
1 -1 0 0 0 16
0 1 0 0 0 16
2 0 0 0 1 16
0 -1 0 0 0 16
1 0 0 0 0 16
2 0 0 0 0 16
0 -1 -1 0 1 16
1 -2 0 0 0 16
1 0 0 0 0 16
0 -1 -1 0 0 16
1 -1 0 -1 1 16
0 0 0 0 0 16
0 0 -1 0 0 16
0 -1 0 0 0 16
0 -1 -1 0 1 16
0 0 0 0 0 16
-1 0 -1 0 0 16
0 0 -1 0 1 16
0 0 -1 0 0 16
-1 1 0 0 0 16
0 -1 -1 0 0 16
-1 0 -1 0 1 16
0 1 0 0 0 16
0 0 -1 0 0 16
-1 0 -1 0 1 16
0 0 0 0 0 16
0 1 0 0 0 16
-1 -1 0 0 1 16
1 0 -1 0 0 16
-1 1 0 0 0 16
0 0 1 -1 0 16
0 -1 0 0 1 16
0 0 0 0 0 16
0 1 1 0 0 16
0 0 1 0 0 16
0 0 1 0 1 16
0 1 1 0 0 16
0 1 1 0 0 16
0 0 1 0 0 16
0 1 1 0 1 16
0 2 1 0 0 16
0 1 1 0 0 16
-1 1 1 0 1 16
0 2 2 0 0 16
0 1 1 0 0 17
-1 1 1 0 0 16
0 1 1 -1 0 16
-1 2 1 0 1 16
-1 1 1 0 0 16
0 0 1 0 0 16
-1 2 1 0 1 16
-1 0 0 0 0 16
-1 1 1 0 0 16
-1 0 0 0 0 16
0 1 1 0 1 16
-2 0 0 0 0 16
-1 0 0 0 0 16
-1 1 0 -1 0 16
-1 0 -1 1 1 16
-1 0 0 0 0 16
-1 0 0 -1 0 16
-1 1 -1 0 0 16
-1 -1 -1 0 1 16
-1 0 0 0 0 16
-1 0 -1 0 0 16
0 0 -1 0 1 16
-1 -1 -1 0 0 16
0 -1 0 0 0 16
-1 0 -1 0 0 16
0 -1 0 0 1 16
0 -2 -1 0 0 16
0 0 0 0 0 16
0 -2 -1 0 0 16
0 -1 0 -1 1 16
1 -2 0 0 0 16
1 -1 0 0 0 16
0 -2 0 0 0 16
1 -1 0 0 1 16
1 -1 1 0 0 16
1 -2 0 0 0 16
1 -2 0 0 0 16
1 -1 1 0 1 16
1 -1 0 0 0 16
2 -2 0 0 0 16
1 -1 0 0 1 16
1 -1 0 0 0 16
2 -1 0 0 0 16
0 -2 0 0 0 16
2 -1 0 -1 0 16
0 -1 -1 0 1 16
1 -2 0 0 0 17
1 -1 0 0 0 16
-1 -1 -1 0 1 16
1 -1 0 0 0 16
-1 -2 -1 0 0 16
-1 -1 -1 0 0 16
0 0 -1 0 1 16
-2 -2 -1 0 0 16
-1 0 -1 0 0 16
-1 0 -1 0 1 16
-3 -1 -1 0 0 16
-1 0 0 0 0 16
-2 0 -1 0 1 16
-2 0 -1 0 0 16
-2 0 -1 0 0 16
-2 0 0 0 0 16
-1 1 -1 0 1 16
-2 0 -1 -1 0 16
-2 1 0 0 0 16
-1 0 0 0 1 16
-1 1 0 0 0 16
-1 0 0 0 0 16
-1 0 0 0 0 16
-1 1 1 0 1 16
0 -1 0 0 0 16
-1 0 1 0 0 16
0 0 1 0 0 16
0 0 1 0 1 16
-1 -1 1 0 0 16
1 0 2 0 0 16
-1 0 1 0 0 16
1 -1 1 0 0 16
0 0 2 0 1 16
0 0 1 0 0 16
0 1 2 0 0 16
1 -1 1 -1 0 16
0 1 1 1 1 16
1 0 2 -1 0 16
0 1 1 0 0 17
0 -1 0 0 0 15
1 1 1 0 1 17
0 1 0 0 0 16
1 0 0 0 0 16
0 0 0 0 1 16
1 1 0 0 0 16
0 0 -1 0 0 16
0 -1 0 0 0 16
1 1 -1 0 1 16
0 -1 -2 0 0 16
0 0 -1 -1 0 16
1 -1 -1 0 1 16
-1 0 -2 0 0 16
1 -1 -2 0 0 16
0 -1 -1 0 0 16
-1 0 -2 0 1 16
1 -1 -1 0 0 16
0 -2 -2 0 0 16
-1 0 -1 0 0 16
1 0 -1 0 1 16
-1 -1 -1 0 0 16
0 -1 -1 0 0 16
0 0 0 0 0 16
-1 0 0 0 1 16
0 -1 0 0 0 16
0 0 0 0 0 16
-1 0 1 0 0 16
1 -1 0 0 1 16
-1 0 1 0 0 16
0 1 1 -1 0 16
0 0 2 0 1 16
0 -1 1 0 0 16
0 1 1 0 0 16
0 0 2 0 0 16
1 0 1 0 1 16
0 0 2 0 0 16
0 1 2 0 0 16
1 0 1 0 1 16
1 0 2 0 0 16
0 1 1 0 0 16
1 1 1 0 0 16
0 1 1 0 0 16
1 0 2 0 1 17
1 2 0 0 0 16
0 1 1 0 0 15
1 1 1 0 1 17
-1 2 0 0 0 16
1 1 0 0 0 15
-1 1 0 0 0 17
0 2 0 -1 1 15
0 1 -1 0 0 17
-1 1 0 0 0 16
-1 1 -1 0 1 15
0 1 -1 0 0 17
-2 1 -1 0 0 16
-1 1 -1 0 0 16
-1 0 0 0 1 16
-1 1 -1 0 0 16
-1 0 -1 0 0 16
-1 0 -1 0 0 16
-1 1 -1 0 1 16
0 0 -1 -1 0 16
-1 0 0 0 0 16
0 0 -1 0 0 16
0 1 0 0 1 16
0 -1 -1 0 0 16
0 0 0 0 0 16
0 0 0 0 0 16
1 0 0 0 1 16
0 -1 0 0 0 16
0 -1 0 0 0 16
1 0 0 0 1 16
0 0 1 0 0 16
1 -2 1 0 0 16
0 0 0 -1 0 16
0 -1 1 0 0 16
1 -1 1 0 1 16
0 -1 1 0 0 16
0 0 1 0 0 16
1 -2 1 0 1 16
0 -1 1 0 0 16
0 0 1 0 0 16
0 -1 1 0 0 16
1 -1 1 0 1 16
0 0 0 0 0 16
0 0 1 0 0 16
1 -1 0 0 0 16
0 0 0 0 1 16
0 0 0 0 0 16
1 1 0 0 0 16
0 0 -1 0 1 16
0 0 -1 0 0 16
0 1 -1 0 0 17
-1 0 -1 -1 0 15
0 0 -1 1 1 17
-1 1 -2 -1 0 16
-1 1 -1 1 0 16
0 1 -2 -1 1 16
-2 0 -2 0 0 16
-1 2 -1 0 0 16
-1 0 -2 0 0 16
-2 0 -1 0 1 16
0 1 -2 0 0 16
-2 1 -1 0 0 16
-1 0 0 0 1 16
-1 0 -1 0 0 16
-2 1 0 0 0 16
0 0 0 0 0 16
-1 0 0 0 0 16
-1 0 0 0 1 16
1 0 1 -1 0 16
-1 0 1 1 0 16
1 -1 1 -1 0 16
1 0 2 0 1 16
0 0 1 0 0 16
2 -1 2 0 0 16
2 0 2 0 0 16
2 0 2 0 1 16
2 0 3 0 0 16
2 0 2 0 0 16
3 0 2 0 0 16
2 0 3 0 1 16
3 1 2 0 0 16
3 1 2 0 0 16
2 1 2 0 0 16
2 1 2 0 1 16
2 2 2 0 0 17
1 2 1 0 0 15
2 2 2 0 0 16
0 2 1 0 1 17
1 3 0 0 0 16
0 3 1 0 0 16
0 2 0 -1 1 16
-1 3 -1 0 0 16
0 3 0 0 0 16
-2 2 -1 0 1 16
-1 2 -2 0 0 16
-1 2 -1 0 0 16
-2 2 -2 0 1 16
-1 1 -2 0 0 16
-2 2 -2 0 0 16
-1 1 -2 0 0 16
-2 1 -3 0 1 16
-2 0 -2 0 0 16
-1 1 -2 0 0 16
-2 1 -2 0 1 16
-1 0 -1 -1 0 16
-1 0 -1 0 0 16
-1 1 -1 0 0 16
0 0 -1 0 1 16
-1 0 0 0 0 15
-1 0 0 0 0 17
0 0 1 0 0 16
0 0 0 0 1 15
0 0 2 0 0 17
0 0 1 -1 0 16
0 -1 2 0 0 16
0 -1 2 0 1 16
0 0 2 0 0 16
0 -1 2 0 0 16
0 -2 2 0 0 16
0 -1 2 0 0 16
1 -1 1 0 1 16
0 -2 2 0 0 16
0 -2 2 0 0 16
1 -2 1 0 1 16
0 -2 1 0 0 16
1 -3 0 0 0 16
1 -2 1 0 0 16
0 -2 0 0 1 16
1 -2 -1 -1 0 16
0 -2 0 0 0 16
1 -1 -1 1 1 16
1 -1 -1 0 0 16
1 -1 -1 0 0 16
1 -1 -1 -1 0 16
0 1 -1 0 1 16
0 -1 -2 0 0 16
1 1 -1 0 0 16
0 1 -2 0 0 16
0 1 -1 0 1 16
0 0 -1 0 0 16
0 2 -1 0 0 16
0 2 -1 0 0 16
-1 1 -1 0 1 16
0 1 -1 0 0 16
0 2 -1 0 0 17
-1 1 0 0 0 15
0 1 0 0 1 16
-1 2 0 0 0 17
0 1 0 0 0 16
0 0 0 0 1 16
-1 1 1 0 0 16
0 2 1 0 0 16
-1 0 1 0 0 16
0 1 1 -1 1 16
0 1 1 0 0 16
-1 1 2 0 0 16
0 1 1 0 1 16
-1 1 1 0 0 16
-1 1 2 0 0 16
0 0 1 0 0 16
0 1 1 0 1 16
-1 1 1 0 0 16
0 1 1 0 0 16
-1 0 1 0 1 16
-1 0 1 -1 0 16
-1 0 0 0 0 16
-1 -1 1 0 0 16
0 -1 0 0 1 16
-1 0 0 0 0 16
-1 -1 0 0 0 16
0 -3 0 0 0 16
-1 -1 -1 0 1 16
0 -1 0 0 0 16
0 -2 0 0 0 16
-1 -2 -1 0 0 16
1 -2 0 0 0 16
-1 -1 -1 0 1 16
0 -2 0 0 0 16
0 -1 -1 -1 0 16
-1 0 0 0 1 16
1 -1 0 0 0 16
-1 -1 -1 0 0 16
0 0 0 0 0 16
0 -1 -1 0 1 17
-1 0 0 0 0 15
0 -1 -1 0 0 17
-1 0 0 0 0 16
0 0 -1 0 1 16
0 -1 0 0 0 16
-1 0 -1 0 0 16
1 -1 0 0 0 16
-1 -1 -1 0 1 16
0 -1 0 0 0 16
1 0 -1 0 0 16
0 -1 0 0 1 16
0 -1 -1 0 0 16
1 0 0 0 0 16
1 0 -1 0 0 16
1 -1 0 -1 1 16
1 1 0 0 0 16
1 0 0 0 0 16
1 0 -1 0 1 16
1 1 1 0 0 16
1 1 0 0 0 16
1 1 0 0 0 16
0 0 0 0 1 16
1 1 1 0 0 16
0 2 0 0 0 16
1 0 0 0 0 16
0 0 1 0 1 16
-1 1 1 0 0 16
1 0 0 0 0 16
-1 0 1 -1 1 16
0 -1 1 0 0 16
-1 0 0 0 0 16
-1 -1 1 0 0 16
0 -1 0 0 1 16
-1 0 1 0 0 16
-1 -1 0 0 0 16
0 -1 0 0 0 16
-1 -1 1 0 1 17
-1 0 0 0 0 15
-1 -1 0 0 0 17
-1 0 1 0 1 16
0 0 0 0 0 16
-1 0 0 -1 0 16
0 0 0 0 0 16
0 0 0 0 1 16
-1 1 -1 0 0 16
1 0 0 0 0 16
0 0 0 0 0 16
-1 0 -1 0 1 16
1 0 0 0 0 16
0 -1 -1 0 0 16
1 0 -1 0 0 15
0 -1 0 0 1 17
0 -1 -1 0 0 15
1 -2 -1 0 0 17
1 0 -1 0 0 16
0 -1 0 0 1 16
1 -2 -1 0 0 15
0 -1 -1 0 0 16
0 -1 0 0 0 17
1 -2 -1 -1 1 16
0 0 -1 0 0 16
0 0 0 0 0 16
0 -1 0 0 1 16
0 0 -1 0 0 16
0 0 0 0 0 16
0 1 0 0 0 16
0 0 0 0 1 16
0 0 1 0 0 16
-1 1 0 0 0 16
0 1 1 0 0 16
-1 0 0 0 1 16
0 1 1 0 0 16
0 2 1 0 0 16
-1 0 1 0 1 16
0 1 1 0 0 16
-1 1 1 0 0 16
0 0 1 0 0 16
0 0 2 0 1 17
-1 1 1 0 0 15
1 1 1 0 0 16
0 0 1 -1 1 16
0 1 1 1 0 16
0 1 1 -1 0 16
0 0 1 0 0 16
1 1 1 0 1 16
0 2 1 0 0 16
0 1 0 0 0 16
0 1 1 0 0 16
0 2 0 0 1 16
-1 2 0 0 0 16
1 1 0 0 0 16
-1 2 0 0 0 16
0 2 0 0 1 16
-1 1 0 -1 0 17
-1 1 0 0 0 15
0 1 -1 0 0 16
-1 1 0 0 1 17
-1 1 -1 0 0 16
0 0 -1 0 0 16
-1 0 0 0 0 16
0 0 -1 0 1 16
0 -1 -1 0 0 16
0 -1 0 0 0 16
0 0 -1 0 0 16
0 -1 -1 0 1 16
1 -2 0 -1 0 16
0 0 -1 0 0 16
0 -1 0 0 0 16
1 -1 0 0 1 16
0 -1 0 0 0 16
0 -1 0 0 0 16
1 -1 0 0 1 16
-1 -1 0 0 0 16
1 0 0 0 0 16
0 -1 0 0 1 16
0 -1 1 0 0 16
0 -1 0 0 0 16
-1 0 1 0 0 16
1 -1 0 0 1 16
-1 -1 1 0 0 16
0 0 1 0 0 16
0 -1 0 0 0 16
-1 -1 1 0 1 16
0 -1 1 0 0 16
0 0 1 -1 0 16
-1 -1 0 1 0 16
0 -1 1 -1 1 16
-1 0 0 0 0 16
0 0 1 0 0 16
0 0 1 0 1 16
-2 0 0 0 0 16
0 1 0 0 0 16
-1 0 1 0 0 16
-1 0 0 0 1 16
0 1 0 0 0 17
-1 2 0 0 0 16
0 0 0 0 0 15
-1 1 0 0 1 17
-1 2 -1 0 0 16
0 1 0 0 0 16
-1 0 -1 0 1 16
0 2 0 0 0 16
0 1 -1 -1 0 16
-1 0 0 0 0 16
0 0 -1 0 1 16
1 1 0 0 0 16
-1 0 -1 0 0 16
1 0 -1 0 0 16
0 0 0 0 1 16
0 0 0 0 0 16
1 -1 -1 0 0 16
0 0 0 0 0 16
1 0 1 0 1 16
0 -1 0 0 0 16
0 -1 0 0 0 16
1 0 0 -1 0 16
0 0 1 0 1 16
1 -1 0 0 0 16
0 0 1 0 0 16
0 0 0 0 0 16
1 -1 0 0 1 16
0 -1 0 0 0 16
0 0 1 0 0 16
1 -1 0 0 1 16
0 -1 0 0 0 16
0 -1 0 0 0 16
0 0 -1 0 0 16
0 -2 0 0 1 16
0 -1 0 0 0 16
0 0 -1 0 0 16
0 -2 0 0 1 16
0 -1 -1 -1 0 16
0 -1 0 1 0 17
0 0 0 -1 0 15
-1 -2 -1 0 1 16
0 -1 0 0 0 16
0 1 0 0 0 17
-1 -1 0 0 0 15
0 0 0 0 1 17
0 0 1 0 0 15
0 1 0 0 0 17
-1 0 0 0 1 16
0 1 1 0 0 16
0 1 0 0 0 16
0 1 1 0 0 16
0 1 1 0 0 15
0 1 1 0 1 17
0 2 0 0 0 16
0 0 1 0 0 16
0 1 1 0 1 16
0 2 0 0 0 16
0 1 1 0 0 16
1 1 0 0 0 16
0 1 0 -1 1 16
0 1 0 0 0 16
0 0 0 0 0 16
0 1 0 0 1 16
0 1 0 0 0 16
0 0 0 0 0 16
0 1 0 0 0 16
0 0 -1 0 0 16
-1 1 0 0 1 16
1 0 -1 0 0 16
-1 0 0 0 0 16
-1 0 -1 -1 1 16
0 0 0 0 0 16
-1 0 -1 0 0 16
0 0 -1 0 0 16
-2 0 0 0 1 16
-1 -1 -1 0 0 16
0 -1 0 0 0 16
-2 0 0 0 1 16
0 -1 -1 0 0 16
0 -1 0 0 0 16
-1 -1 0 0 0 16
0 0 0 0 1 16
-1 -2 0 0 0 16
0 -1 1 0 0 16
0 -1 0 0 0 17
-1 -1 1 -1 1 15
1 -1 1 0 0 16
0 -1 0 0 0 16
0 -1 1 0 0 16
1 -1 1 0 1 16
0 -1 1 0 0 16
1 0 1 0 0 16
0 0 1 0 0 17
1 -1 1 0 1 15
0 1 1 0 0 17
0 1 1 0 0 16
1 0 1 0 1 16
0 0 0 0 0 16
0 1 1 0 0 16
0 1 0 0 0 16
0 1 1 0 1 16
0 1 0 0 0 16
0 1 0 0 0 16
0 1 0 0 0 16
0 1 -1 0 1 16
-1 1 0 -1 0 16
0 1 -1 1 0 16
1 0 0 -1 0 16
-1 1 -1 0 1 16
1 1 -1 0 0 16
0 0 -1 0 0 16
-1 1 0 0 1 16
1 1 -1 0 0 16
0 0 -1 0 0 16
0 0 -1 0 0 16
0 1 -1 0 0 16
-1 1 0 0 1 16
1 0 -1 -1 0 16
-1 0 -1 0 0 16
0 1 0 0 1 16
0 0 -1 0 0 16
-1 -1 0 0 0 16
0 1 0 0 1 16
0 -1 0 0 0 16
0 -1 0 0 0 16
0 -1 0 0 0 16
-1 0 0 0 1 16
0 -1 1 0 0 16
0 -2 1 0 0 16
0 -1 0 0 0 16
0 -1 1 0 1 16
0 -2 1 0 0 16
0 -1 1 -1 0 16
1 -1 1 1 0 17
-1 -2 0 -1 1 15
1 -1 1 0 0 16
0 -1 1 0 0 17
-1 0 1 0 1 15
1 -2 1 0 0 17
-1 0 1 0 0 16
0 1 1 0 0 15
0 -1 0 0 1 17
-1 0 0 0 0 16
0 1 1 0 0 16
0 1 0 0 0 16
-1 0 0 0 1 16
-1 0 0 0 0 16
-1 2 0 0 0 16
0 0 0 0 1 16
-1 1 0 0 0 16
-1 1 -1 0 0 16
0 1 0 0 0 16
-1 0 0 0 1 16
0 1 -1 0 0 16
0 2 0 0 0 16
-1 0 -1 -1 0 16
0 1 0 0 1 16
0 1 -1 0 0 16
0 1 0 0 0 16
0 1 0 0 0 16
0 1 -1 0 1 16
0 2 0 0 0 16
1 0 0 0 0 16
0 1 0 0 0 16
1 1 0 0 1 16
0 1 0 0 0 16
1 1 0 0 0 16
1 0 0 0 0 16
0 1 0 -1 1 16
1 0 0 0 0 16
1 0 0 0 0 16
0 1 0 0 1 16
1 -1 0 0 0 16
0 -1 1 0 0 16
1 0 0 0 0 16
1 0 0 0 1 17
0 -2 1 0 0 15
1 -1 0 0 0 17
0 0 0 0 0 15
0 -2 1 0 1 17
1 -1 0 0 0 16
-1 -1 0 -1 0 15
0 -1 0 0 1 17
0 -2 0 0 0 16
0 -1 1 0 0 15
0 0 0 0 0 17
0 -1 0 0 1 16
-1 -1 0 0 0 15
0 -1 0 0 0 17
-1 0 0 0 1 16
0 0 0 0 0 16
-1 -1 0 0 0 16
0 1 0 0 0 16
-1 0 0 0 1 16
-1 0 0 0 0 16
0 0 0 0 0 16
-1 1 0 0 0 16
-1 0 0 0 1 16
0 1 0 0 0 16
-2 1 0 0 0 16
0 1 0 -1 0 16
-1 1 0 0 1 16
-1 1 0 0 0 16
0 1 0 0 0 16
-1 0 0 0 1 16
0 1 0 0 0 16
0 1 1 0 0 16
-1 1 0 0 0 16
0 0 0 0 1 16
0 1 0 0 0 16
-1 1 1 0 0 16
1 0 0 0 0 16
-1 1 1 0 1 16
0 1 0 0 0 16
1 1 1 0 0 16
-1 0 0 0 0 16
0 1 1 -1 1 16
0 1 0 0 0 17
0 1 1 1 0 15
0 0 1 -1 0 16
0 2 0 0 1 17
0 0 1 0 0 15
0 0 0 0 0 16
0 1 1 0 1 17
0 0 0 0 0 15
0 -1 0 0 0 16
0 0 1 0 0 17
0 0 0 0 1 16
0 -1 0 0 0 16
0 -1 0 -1 0 16
0 -1 0 0 0 16
0 -1 -1 0 1 16
1 -1 0 0 0 16
0 -1 -1 0 0 16
1 -1 0 0 0 16
1 -1 -1 0 1 16
0 -1 -1 0 0 16
0 -1 0 0 0 16
0 0 -1 0 1 16
1 -1 -1 0 0 16
0 -1 0 0 0 16
0 1 -1 0 0 16
0 -1 -1 0 1 16
-1 -1 -1 0 0 16
0 0 0 0 0 16
0 0 0 -1 1 16
-1 -1 -1 0 0 16
-1 0 0 0 0 16
0 -1 0 0 0 16
-1 0 0 0 0 16
-1 -1 0 0 1 16
-1 -1 1 0 0 16
-1 0 0 0 0 16
0 -1 0 0 1 16
-1 0 0 0 0 16
0 0 1 0 0 16
-1 -1 0 0 0 16
-1 0 1 0 1 16
0 0 0 0 0 16
0 0 1 0 0 16
0 0 0 0 1 16
0 0 1 0 0 16
-1 1 0 0 0 16
1 -1 0 0 0 16
0 0 1 -1 1 16
0 1 0 0 0 16
0 0 0 0 0 17
0 0 0 0 0 15
1 0 0 0 1 16
0 0 1 0 0 17
0 0 -1 0 0 15
1 -1 1 0 1 16
-1 1 -1 0 0 17
1 0 0 0 0 15
0 0 0 0 0 17
-1 0 0 0 1 16
0 1 -1 0 0 16
-1 0 0 -1 0 16
-1 1 0 0 0 16
0 0 -1 0 1 16
-2 1 0 0 0 16
-1 -1 0 0 0 16
-1 1 -1 0 0 16
-2 0 0 0 1 16
-1 0 0 0 0 16
-1 -1 0 0 0 16
-1 -1 0 0 1 16
-1 -1 0 0 0 16
-2 -1 0 0 0 16
0 -1 0 0 0 16
-1 -1 0 0 1 16
-1 -2 0 0 0 16
0 -2 0 0 0 16
-1 0 1 0 0 16
0 -1 0 -1 1 16
0 -2 1 0 0 16
0 0 0 0 0 16
1 0 1 0 0 16
0 -1 0 0 1 16
0 0 1 0 0 16
1 1 0 0 0 16
0 0 1 0 0 16
1 0 0 0 1 16
0 1 0 0 0 16
1 1 1 0 0 16
0 0 0 0 0 16
1 0 0 0 1 16
0 1 0 0 0 16
1 0 0 0 0 16
0 -1 0 0 0 16
0 0 -1 0 1 17
0 0 0 0 0 15
1 0 0 0 0 16
0 -1 -1 0 1 17
0 1 0 0 0 15
1 -1 -1 -1 0 17
0 0 0 0 0 16
0 1 0 0 1 15
1 1 -1 0 0 17
-1 0 0 0 0 16
0 1 0 0 1 15
1 2 0 0 0 17
-1 1 0 0 0 16
1 1 0 0 1 16
-1 2 0 0 0 16
0 2 0 0 0 16
0 1 1 0 0 16
-1 1 0 0 0 16
0 2 0 -1 1 16
0 0 1 0 0 16
-1 1 0 0 0 16
0 0 1 0 1 16
-2 0 0 0 0 16
0 -1 1 0 0 16
-1 0 1 0 0 16
-1 -1 0 0 1 16
0 -1 1 0 0 16
-1 -2 1 0 0 16
-1 -1 0 0 1 16
-1 -1 1 0 0 16
-1 -1 1 0 0 16
-1 -1 0 -1 0 16
-1 -1 1 0 0 16
-1 -1 0 0 1 16
0 -1 0 0 0 16
-1 0 1 0 0 16
-1 0 0 0 1 16
0 0 0 0 0 16
-1 0 0 0 0 16
0 1 -1 0 0 16
-1 -1 0 0 0 16
0 0 -1 0 1 16
1 0 0 0 0 16
-1 0 -1 0 0 16
1 0 0 0 1 16
0 -1 -1 0 0 16
0 0 -1 0 0 17
1 -1 0 0 0 16
0 -1 -1 0 1 15
1 0 0 0 0 17
1 -1 -1 -1 0 16
0 -1 0 0 0 16
1 -1 -1 0 1 16
1 0 0 0 0 16
1 -1 0 0 0 16
1 0 0 0 1 16
0 1 0 0 0 16
1 0 0 0 0 16
1 0 0 0 0 16
0 2 0 0 1 16
1 1 0 0 0 16
0 1 1 0 0 16
1 2 0 0 0 16
0 2 1 0 1 16
0 2 0 0 0 16
0 0 1 0 0 16
0 2 0 0 0 16
-1 2 1 0 1 16
0 1 1 0 0 16
-1 0 0 -1 1 16
0 1 1 0 0 16
-1 1 1 0 0 16
-2 -1 0 0 0 16
0 0 1 0 0 16
-2 1 1 0 1 16
0 -1 1 0 0 16
-1 0 0 0 0 16
-2 1 1 0 1 16
0 0 0 0 0 16
-1 0 1 0 0 16
-1 1 0 0 0 16
0 1 0 -1 1 16
-1 1 0 0 0 16
0 0 0 0 0 16
-1 1 1 0 0 16
0 1 -1 0 1 16
0 0 0 0 0 16
0 0 0 0 0 16
0 1 0 0 0 16
1 -1 -1 0 1 17
-1 -1 0 0 0 15
1 0 -1 0 0 16
0 -1 0 0 0 17
0 -2 -1 0 1 15
1 -1 0 -1 0 17
0 -1 -1 0 0 16
1 -1 0 0 0 16
1 -2 0 0 1 16
0 0 0 0 0 16
1 -2 -1 0 0 16
0 -1 0 0 0 16
0 -1 0 0 1 16
1 0 0 0 0 16
0 -1 0 0 0 16
0 -1 -1 0 1 16
1 1 0 0 0 16
0 -1 0 0 0 16
1 0 0 0 0 16
-1 0 0 0 1 16
1 0 -1 0 0 16
0 -1 0 0 0 16
0 -1 0 0 1 16
1 0 0 0 0 16
0 0 0 0 0 16
0 -1 -1 -1 0 16
0 0 1 0 1 16
0 -1 0 0 0 16
1 -1 0 0 0 16
0 0 0 0 0 16
-1 0 0 0 1 16
1 0 0 0 0 16
-1 0 1 0 0 16
0 0 0 0 1 16
0 1 1 0 0 16
-1 0 0 0 0 16
0 1 1 0 0 16
-1 1 1 0 1 16
0 1 0 0 0 16
-1 1 1 0 0 16
-1 2 1 0 0 16
0 1 0 0 1 17
-1 1 1 0 0 15
-1 1 0 -1 0 16
-1 2 0 0 0 17
-1 1 1 0 1 16
0 0 0 0 0 15
-1 1 0 0 0 17
-1 0 0 0 1 16
0 0 0 0 0 16
-1 0 0 0 0 16
-1 0 0 0 0 16
0 0 -1 0 1 16
-1 -1 0 0 0 16
1 0 0 0 0 16
-1 -1 0 0 0 16
0 -1 0 0 1 16
0 -1 0 -1 0 16
0 0 -1 0 0 16
0 0 0 0 0 16
1 -1 0 0 1 16
-1 0 0 0 0 16
1 0 0 0 0 16
0 -1 0 0 0 16
1 -1 -1 0 1 16
0 0 0 0 0 16
0 0 0 0 0 16
1 -1 0 0 0 16
0 0 0 0 1 16
0 -1 -1 -1 0 16
1 -1 0 0 0 16
0 0 0 0 1 16
1 -1 0 0 0 16
1 -1 0 0 0 16
0 -1 0 0 1 16
1 0 0 0 -1 16
0 -1 0 0 1 16
0 -1 0 0 0 16
1 0 0 0 0 16
0 -1 0 0 1 16
0 0 1 0 0 16
1 -1 0 0 0 16
-1 0 0 0 1 16
1 0 1 0 0 16
-1 0 0 0 0 16
-1 0 0 0 0 16
0 1 1 0 1 16
-1 1 0 0 0 16
-1 0 0 0 0 17
